GeneSymbol	FPKM
3110079O15Rik	0.571
3110082I17Rik	31.653
3110099E03Rik	0.284
3230401D17Rik	43.111
3300002I08Rik	3.814
3425401B19Rik	0.572
3632451O06Rik	0.052
3830403N18Rik	2.323
3830406C13Rik	12.794
3830408C21Rik	1.559
3830417A13Rik	0.071
3930402G23Rik	0.977
4430402I18Rik	0.35
4632415K11Rik	5.055
4632415L05Rik	20.723
4632427E13Rik	13.846
4632428C04Rik	0.509
4632428N05Rik	0.293
4632434I11Rik	23.167
4732415M23Rik	2.604
4732416N19Rik	5.27
4732456N10Rik	0.241
4732471J01Rik	0.846
4831440E17Rik	2.012
4833403I15Rik	0.202
4833418N02Rik	0.71
4833420G17Rik	20.509
4833422C13Rik	0.663
4833423E24Rik	0.072
4833424O15Rik	0.263
4833427G06Rik	0.953
4833439L19Rik	26.841
4921501E09Rik	0.275
4921504E06Rik	0.084
4921506M07Rik	0.521
4921507P07Rik	1.253
4921509C19Rik	0.363
4921511C20Rik	0.113
4921511H03Rik	0.153
4921511M17Rik	0
4921517D22Rik	0.262
4921524J17Rik	28.054
4921524L21Rik	0.27
4921530D09Rik	0.576
4921530L21Rik	0.306
4921531C22Rik	4.695
4921533I20Rik	0.222
4921536K21Rik	0.753
4921539E11Rik	0.138
4922501C03Rik	17.899
4922501L14Rik	0.206
4922502D21Rik	0.156
4922505E12Rik	0.18
4930402F06Rik	0.155
4930402H24Rik	3.297
4930404A10Rik	0.171
4930404I05Rik	6.422
4930404N11Rik	21.975
4930407I10Rik	0.113
4930412C18Rik	0.078
4930412O13Rik	0.291
4930415F15Rik	0.157
4930415L06Rik	0.152
4930415O20Rik	2.248
4930417O13Rik	0.026
4930422G04Rik	7.493
4930426L09Rik	0.569
4930427A07Rik	17.955
4930428D18Rik	0
4930429B21Rik	3.884
4930429F11Rik	0.073
4930430A15Rik	0.115
4930430D24Rik	0.143
4930430F08Rik	21.63
4930432K09Rik	0.13
4930432K21Rik	1.662
4930433I11Rik	0.151
